,X,Y,Mito,Nuc,Sex
10,74,0.8188539741219963,yak,OreRC,M
11,330,0.8585951940850277,yak,OreRC,M
12,149,0.5924214417744917,yak,OreRC,M
13,253,0.8243992606284658,yak,OreRC,M
14,337,0.8567467652495379,yak,OreRC,M
15,99,0.8391866913123844,yak,OreRC,M
16,208,0.8484288354898336,yak,OreRC,M
17,334,0.8872458410351202,yak,OreRC,M
18,405,0.7929759704251387,yak,OreRC,M
19,308,0.88909426987061,yak,OreRC,M
20,242,0.899260628465804,yak,OreRC,M
21,337,0.566543438077634,yak,OreRC,M
22,292,0.878003696857671,yak,OreRC,M
23,355,0.7310536044362292,yak,OreRC,M
24,374,0.8770794824399261,yak,OreRC,M
25,335,0.8946395563770795,yak,OreRC,M
26,66,0.7125693160813309,yak,OreRC,M
27,328,0.7948243992606285,yak,OreRC,M
28,184,0.9177449168207024,yak,OreRC,M
29,198,0.944547134935305,yak,OreRC,M
30,50,0.9796672828096118,yak,OreRC,M
31,314,0.8049907578558225,yak,OreRC,M
32,97,0.8752310536044362,yak,OreRC,M
33,397,0.88909426987061,yak,OreRC,M
34,352,0.422365988909427,yak,OreRC,M
35,260,0.7818853974121996,yak,OreRC,M
36,207,0.8012939001848429,yak,OreRC,M
37,220,0.8040665434380776,yak,OreRC,M
38,337,0.8484288354898336,yak,OreRC,M
39,342,0.9066543438077634,yak,OreRC,M
40,18,0.7005545286506469,yak,OreRC,M
41,38,0.810536044362292,yak,OreRC,M
42,70,0.8475046210720887,yak,OreRC,M
43,177,0.8493530499075785,yak,OreRC,M
44,81,0.9094269870609981,yak,OreRC,M
45,59,0.933456561922366,yak,OreRC,M
46,211,0.8179297597042514,yak,OreRC,M
47,91,0.821626617375231,yak,OreRC,M
48,16,0.6987060998151571,yak,OreRC,M
49,221,0.7208872458410351,yak,OreRC,M
50,279,0.7255083179297597,yak,OreRC,M
51,146,0.7763401109057302,yak,OreRC,M
52,110,0.83271719038817,yak,OreRC,M
53,245,0.8493530499075785,yak,OreRC,M
54,16,0.6386321626617375,yak,OreRC,M
55,175,0.8179297597042514,yak,OreRC,M
56,266,0.865988909426987,yak,OreRC,M
57,19,0.6959334565619224,yak,OreRC,M
58,148,0.7375231053604436,yak,OreRC,M
59,316,0.8280961182994455,yak,OreRC,M
60,346,0.8715341959334566,yak,OreRC,M
61,59,0.699630314232902,yak,OreRC,M
62,224,0.8937153419593346,yak,OreRC,M
63,105,0.7865064695009242,yak,OreRC,M
64,369,0.94362292051756,yak,OreRC,M
65,199,0.7744916820702403,yak,OreRC,M
66,83,0.7097966728280961,yak,OreRC,M
67,408,0.878003696857671,yak,OreRC,M
68,177,0.9288354898336414,yak,OreRC,M
69,273,0.6922365988909427,yak,OreRC,M
70,357,0.8585951940850277,yak,OreRC,M
71,85,0.7282809611829945,yak,OreRC,M
72,11,1.0,yak,OreRC,M
0,356,0.4500924214417745,ZW140A,OreRC,F
1,280,0.15341959334565625,ZW140A,OreRC,F
2,219,0.2809611829944547,ZW140A,OreRC,F
3,337,0.7994454713493531,ZW140A,OreRC,F
4,299,0.7513863216266173,ZW140A,OreRC,F
5,330,0.8345656192236599,ZW140A,OreRC,F
6,137,0.38632162661737524,ZW140A,OreRC,F
7,155,0.3512014787430684,ZW140A,OreRC,F
8,365,0.7467652495378928,ZW140A,OreRC,F
9,223,0.5452865064695009,ZW140A,OreRC,F
10,258,0.7587800369685767,ZW140A,OreRC,F
11,4,0.7652495378927912,ZW140A,OreRC,F
12,167,0.8364140480591498,ZW140A,OreRC,F
13,43,0.8465804066543439,ZW140A,OreRC,F
14,326,0.7375231053604436,ZW140A,OreRC,F
15,389,0.8170055452865065,ZW140A,OreRC,F
16,229,0.7292051756007394,ZW140A,OreRC,F
17,164,0.7726432532347505,ZW140A,OreRC,F
18,302,0.789279112754159,ZW140A,OreRC,F
19,296,0.3678373382624769,ZW140A,OreRC,F
20,224,0.643253234750462,ZW140A,OreRC,F
21,9,0.7661737523105361,ZW140A,OreRC,F
22,47,0.833641404805915,ZW140A,OreRC,F
23,155,0.8475046210720887,ZW140A,OreRC,F
24,111,-0.031423290203327126,ZW140A,OreRC,F
25,233,0.6765249537892791,ZW140A,OreRC,F
26,158,0.7125693160813309,ZW140A,OreRC,F
27,263,0.7402957486136783,ZW140A,OreRC,F
28,67,0.7929759704251387,ZW140A,OreRC,F
29,53,0.9473197781885397,ZW140A,OreRC,F
30,364,0.688539741219963,ZW140A,OreRC,F
31,269,0.7024029574861368,ZW140A,OreRC,F
32,390,0.19316081330868762,ZW140A,OreRC,F
33,164,0.755083179297597,ZW140A,OreRC,F
34,19,-0.04805914972273562,ZW140A,OreRC,F
35,54,0.6515711645101663,ZW140A,OreRC,F
36,287,0.8696857670979667,ZW140A,OreRC,F
37,151,0.7430683918669132,ZW140A,OreRC,F
38,63,0.699630314232902,ZW140A,OreRC,F
39,88,0.6857670979667283,ZW140A,OreRC,F
40,65,0.7735674676524954,ZW140A,OreRC,F
41,134,0.5508317929759704,ZW140A,OreRC,F
42,41,0.6820702402957486,ZW140A,OreRC,F
43,165,0.6737523105360443,ZW140A,OreRC,F
44,11,1.0,ZW140A,OreRC,F
0,208,0.4362292051756007,Bei52A,375C,F
1,371,0.8558225508317929,Bei52A,375C,F
2,289,0.8391866913123844,Bei52A,375C,F
3,141,0.865988909426987,Bei52A,375C,F
4,405,0.8456561922365988,Bei52A,375C,F
5,381,0.7985212569316081,Bei52A,375C,F
6,159,0.7523105360443623,Bei52A,375C,F
7,238,0.899260628465804,Bei52A,375C,F
8,177,0.9131238447319778,Bei52A,375C,F
9,347,0.7763401109057302,Bei52A,375C,F
10,352,0.8207024029574861,Bei52A,375C,F
11,141,0.8622920517560074,Bei52A,375C,F
12,74,0.933456561922366,Bei52A,375C,F
13,301,0.8354898336414048,Bei52A,375C,F
14,405,0.7338262476894639,Bei52A,375C,F
15,279,0.7486136783733826,Bei52A,375C,F
16,370,0.810536044362292,Bei52A,375C,F
17,405,0.8317929759704251,Bei52A,375C,F
18,270,0.8133086876155268,Bei52A,375C,F
19,211,0.8179297597042514,Bei52A,375C,F
20,136,0.7994454713493531,Bei52A,375C,F
21,329,0.8022181146025877,Bei52A,375C,F
22,124,0.7948243992606285,Bei52A,375C,F
23,224,0.8946395563770795,Bei52A,375C,F
24,299,0.8308687615526802,Bei52A,375C,F
25,163,0.8743068391866913,Bei52A,375C,F
26,294,0.8872458410351202,Bei52A,375C,F
27,384,0.9325323475046211,Bei52A,375C,F
28,287,0.7070240295748613,Bei52A,375C,F
29,155,0.8364140480591498,Bei52A,375C,F
30,303,0.8974121996303143,Bei52A,375C,F
31,52,0.8345656192236599,Bei52A,375C,F
32,157,0.844731977818854,Bei52A,375C,F
33,399,-0.05175600739371533,Bei52A,375C,F
34,408,0.9158964879852126,Bei52A,375C,F
35,407,0.8151571164510166,Bei52A,375C,F
36,246,0.8170055452865065,Bei52A,375C,F
37,172,0.8207024029574861,Bei52A,375C,F
38,153,0.8410351201478743,Bei52A,375C,F
39,67,0.8567467652495379,Bei52A,375C,F
40,359,0.8826247689463955,Bei52A,375C,F
41,313,0.9038817005545287,Bei52A,375C,F
42,199,0.933456561922366,Bei52A,375C,F
43,190,0.9463955637707948,Bei52A,375C,F
44,104,0.7236598890942698,Bei52A,375C,F
45,51,0.8142329020332717,Bei52A,375C,F
46,313,0.8179297597042514,Bei52A,375C,F
47,268,0.865988909426987,Bei52A,375C,F
48,271,0.8955637707948244,Bei52A,375C,F
49,369,0.9297597042513863,Bei52A,375C,F
50,80,0.744916820702403,Bei52A,375C,F
51,100,0.8179297597042514,Bei52A,375C,F
52,176,0.9057301293900185,Bei52A,375C,F
53,38,0.9269870609981515,Bei52A,375C,F
54,350,0.9011090573012939,Bei52A,375C,F
55,195,0.9371534195933456,Bei52A,375C,F
56,150,0.9482439926062847,Bei52A,375C,F
57,1,-0.05822550831792972,Bei52A,375C,F
58,123,0.8049907578558225,Bei52A,375C,F
59,107,0.9131238447319778,Bei52A,375C,F
60,328,0.8521256931608133,Bei52A,375C,F
61,41,0.6377079482439927,Bei52A,375C,F
62,283,0.7606284658040665,Bei52A,375C,F
63,115,0.6756007393715342,Bei52A,375C,F
64,125,0.7292051756007394,Bei52A,375C,F
65,153,0.8512014787430684,Bei52A,375C,F
66,26,0.7292051756007394,Bei52A,375C,F
67,191,0.8983364140480592,Bei52A,375C,F
68,276,0.9149722735674677,Bei52A,375C,F
69,232,0.8123844731977818,Bei52A,375C,F
70,150,0.8548983364140481,Bei52A,375C,F
71,220,0.8179297597042514,Bei52A,375C,F
72,155,0.7689463955637708,Bei52A,375C,F
73,128,0.8530499075785583,Bei52A,375C,F
74,21,0.8022181146025877,Bei52A,375C,F
75,248,0.9057301293900185,Bei52A,375C,F
76,53,0.6802218114602587,Bei52A,375C,F
77,10,0.8410351201478743,Bei52A,375C,F
78,191,0.455637707948244,Bei52A,375C,F
79,314,0.8040665434380776,Bei52A,375C,F
80,272,0.9870609981515711,Bei52A,375C,F
81,118,0.9621072088724584,Bei52A,375C,F
0,309,-0.008317929759704246,ZW09A,OreRC,M
1,145,0.015711645101663563,ZW09A,OreRC,M
2,400,0.9547134935304991,ZW09A,OreRC,M
3,287,0.6857670979667283,ZW09A,OreRC,M
4,401,0.7597042513863217,ZW09A,OreRC,M
5,78,0.8068391866913124,ZW09A,OreRC,M
6,378,0.7144177449168208,ZW09A,OreRC,M
7,376,0.7532347504621072,ZW09A,OreRC,M
8,331,0.7661737523105361,ZW09A,OreRC,M
9,382,0.8955637707948244,ZW09A,OreRC,M
10,232,0.7504621072088724,ZW09A,OreRC,M
11,348,0.800369685767098,ZW09A,OreRC,M
12,329,0.5979667282809612,ZW09A,OreRC,M
13,264,0.7060998151571165,ZW09A,OreRC,M
14,283,0.8826247689463955,ZW09A,OreRC,M
15,287,0.833641404805915,ZW09A,OreRC,M
16,53,0.2809611829944547,ZW09A,OreRC,M
17,406,0.8170055452865065,ZW09A,OreRC,M
18,372,0.8502772643253235,ZW09A,OreRC,M
19,377,0.7236598890942698,ZW09A,OreRC,M
20,311,0.8049907578558225,ZW09A,OreRC,M
21,400,0.8789279112754159,ZW09A,OreRC,M
22,336,0.7486136783733826,ZW09A,OreRC,M
23,402,0.7763401109057302,ZW09A,OreRC,M
24,154,0.8308687615526802,ZW09A,OreRC,M
25,273,0.9131238447319778,ZW09A,OreRC,M
26,411,0.17375231053604434,ZW09A,OreRC,M
27,110,0.5129390018484288,ZW09A,OreRC,M
28,334,0.7255083179297597,ZW09A,OreRC,M
29,367,0.7365988909426987,ZW09A,OreRC,M
30,308,0.7412199630314233,ZW09A,OreRC,M
31,167,0.8262476894639557,ZW09A,OreRC,M
32,59,0.8567467652495379,ZW09A,OreRC,M
33,289,0.7245841035120149,ZW09A,OreRC,M
34,64,0.455637707948244,ZW09A,OreRC,M
35,175,0.9066543438077634,ZW09A,OreRC,M
36,311,0.633086876155268,ZW09A,OreRC,M
37,272,0.7208872458410351,ZW09A,OreRC,M
38,325,0.7301293900184843,ZW09A,OreRC,M
39,193,0.6654343807763401,ZW09A,OreRC,M
40,127,0.8133086876155268,ZW09A,OreRC,M
41,189,0.8299445471349354,ZW09A,OreRC,M
42,73,0.8401109057301294,ZW09A,OreRC,M
43,399,0.8641404805914972,ZW09A,OreRC,M
44,150,0.8059149722735675,ZW09A,OreRC,M
45,320,0.8160813308687616,ZW09A,OreRC,M
46,218,0.8179297597042514,ZW09A,OreRC,M
47,333,0.8927911275415896,ZW09A,OreRC,M
48,12,-0.06839186691312382,ZW09A,OreRC,M
49,245,0.5702402957486137,ZW09A,OreRC,M
50,216,0.7070240295748613,ZW09A,OreRC,M
51,30,0.7735674676524954,ZW09A,OreRC,M
52,57,0.9371534195933456,ZW09A,OreRC,M
53,227,0.7375231053604436,ZW09A,OreRC,M
54,37,0.7846580406654344,ZW09A,OreRC,M
55,68,0.800369685767098,ZW09A,OreRC,M
56,395,0.8299445471349354,ZW09A,OreRC,M
57,338,0.6506469500924215,ZW09A,OreRC,M
58,176,0.6950092421441775,ZW09A,OreRC,M
59,125,0.7754158964879851,ZW09A,OreRC,M
60,87,0.8123844731977818,ZW09A,OreRC,M
61,125,0.8391866913123844,ZW09A,OreRC,M
62,118,-0.04251386321626627,ZW09A,OreRC,M
63,275,0.6959334565619224,ZW09A,OreRC,M
64,237,0.6441774491682071,ZW09A,OreRC,M
65,153,0.7338262476894639,ZW09A,OreRC,M
66,93,0.7393715341959335,ZW09A,OreRC,M
67,134,0.9796672828096118,ZW09A,OreRC,M
68,99,0.7680221811460259,ZW09A,OreRC,M
69,103,0.8243992606284658,ZW09A,OreRC,M
70,192,0.890018484288355,ZW09A,OreRC,M
71,205,0.7199630314232902,ZW09A,OreRC,M
72,121,0.7421441774491682,ZW09A,OreRC,M
73,121,0.6820702402957486,ZW09A,OreRC,M
74,16,0.8151571164510166,ZW09A,OreRC,M
75,175,0.8974121996303143,ZW09A,OreRC,M
76,25,0.8354898336414048,ZW09A,OreRC,M
77,365,0.9833641404805915,ZW09A,OreRC,M
0,344,0.28558225508317925,ZW09A,OreRR,F
1,360,0.3789279112754159,ZW09A,OreRR,F
2,167,0.17837338262476898,ZW09A,OreRR,F
3,369,0.7929759704251387,ZW09A,OreRR,F
4,375,0.811460258780037,ZW09A,OreRR,F
5,238,0.8909426987060998,ZW09A,OreRR,F
6,351,0.7902033271719039,ZW09A,OreRR,F
7,306,0.6284658040665434,ZW09A,OreRR,F
8,317,0.6617375231053604,ZW09A,OreRR,F
9,303,0.6441774491682071,ZW09A,OreRR,F
10,93,0.7476894639556377,ZW09A,OreRR,F
11,268,0.722735674676525,ZW09A,OreRR,F
12,91,0.866913123844732,ZW09A,OreRR,F
13,181,0.6173752310536045,ZW09A,OreRR,F
14,69,0.6719038817005545,ZW09A,OreRR,F
15,56,0.6977818853974123,ZW09A,OreRR,F
16,124,0.7902033271719039,ZW09A,OreRR,F
17,36,0.7255083179297597,ZW09A,OreRR,F
18,318,0.6783733826247689,ZW09A,OreRR,F
19,203,0.7837338262476895,ZW09A,OreRR,F
20,345,0.8585951940850277,ZW09A,OreRR,F
21,160,0.5369685767097967,ZW09A,OreRR,F
22,48,0.8068391866913124,ZW09A,OreRR,F
23,309,0.7920517560073937,ZW09A,OreRR,F
24,102,0.9279112754158965,ZW09A,OreRR,F
25,169,0.6959334565619224,ZW09A,OreRR,F
26,200,0.7144177449168208,ZW09A,OreRR,F
27,337,0.8188539741219963,ZW09A,OreRR,F
28,200,0.7707948243992606,ZW09A,OreRR,F
29,219,0.7125693160813309,ZW09A,OreRR,F
30,164,0.7458410351201479,ZW09A,OreRR,F
31,297,0.8613678373382625,ZW09A,OreRR,F
32,390,-0.0573012939001849,ZW09A,OreRR,F
33,106,0.7837338262476895,ZW09A,OreRR,F
34,88,0.8133086876155268,ZW09A,OreRR,F
35,51,0.8133086876155268,ZW09A,OreRR,F
36,336,0.8502772643253235,ZW09A,OreRR,F
37,238,0.8817005545286507,ZW09A,OreRR,F
38,172,0.7273567467652495,ZW09A,OreRR,F
39,74,0.7532347504621072,ZW09A,OreRR,F
40,344,0.7624768946395564,ZW09A,OreRR,F
41,117,0.8142329020332717,ZW09A,OreRR,F
42,321,0.600739371534196,ZW09A,OreRR,F
43,399,0.7495378927911276,ZW09A,OreRR,F
44,96,0.7301293900184843,ZW09A,OreRR,F
45,53,0.8059149722735675,ZW09A,OreRR,F
46,174,0.8170055452865065,ZW09A,OreRR,F
47,87,0.7310536044362292,ZW09A,OreRR,F
48,131,0.6229205175600739,ZW09A,OreRR,F
49,214,0.744916820702403,ZW09A,OreRR,F
50,174,0.7467652495378928,ZW09A,OreRR,F
51,58,0.6691312384473198,ZW09A,OreRR,F
52,277,0.7744916820702403,ZW09A,OreRR,F
53,67,0.6497227356746765,ZW09A,OreRR,F
54,23,0.7781885397412199,ZW09A,OreRR,F
55,26,0.7929759704251387,ZW09A,OreRR,F
56,93,0.5979667282809612,ZW09A,OreRR,F
57,36,0.6173752310536045,ZW09A,OreRR,F
58,7,1.0,ZW09A,OreRR,F
0,122,0.12107208872458408,Bei52A,375R,M
1,141,0.17190388170055448,Bei52A,375R,M
2,385,0.8345656192236599,Bei52A,375R,M
3,158,-0.05822550831792972,Bei52A,375R,M
4,391,0.8086876155268022,Bei52A,375R,M
5,49,0.9066543438077634,Bei52A,375R,M
6,258,0.5619223659889094,Bei52A,375R,M
7,179,0.9500924214417745,Bei52A,375R,M
8,113,0.88909426987061,Bei52A,375R,M
9,317,0.9048059149722736,Bei52A,375R,M
10,365,0.5850277264325323,Bei52A,375R,M
11,322,0.8308687615526802,Bei52A,375R,M
12,342,0.844731977818854,Bei52A,375R,M
13,255,0.8632162661737524,Bei52A,375R,M
14,74,0.9408502772643254,Bei52A,375R,M
15,281,0.15619223659889092,Bei52A,375R,M
16,130,0.7523105360443623,Bei52A,375R,M
17,295,0.8872458410351202,Bei52A,375R,M
18,227,0.9029574861367837,Bei52A,375R,M
19,126,0.9029574861367837,Bei52A,375R,M
20,67,0.9149722735674677,Bei52A,375R,M
21,42,0.8576709796672828,Bei52A,375R,M
22,356,0.8946395563770795,Bei52A,375R,M
23,36,0.8733826247689465,Bei52A,375R,M
24,351,1.0,Bei52A,375R,M
25,228,0.6959334565619224,Bei52A,375R,M
26,44,0.8197781885397413,Bei52A,375R,M
27,376,0.8604436229205176,Bei52A,375R,M
28,311,0.8946395563770795,Bei52A,375R,M
29,198,0.599815157116451,Bei52A,375R,M
30,260,0.8170055452865065,Bei52A,375R,M
31,304,0.8650646950092422,Bei52A,375R,M
32,328,0.8927911275415896,Bei52A,375R,M
33,359,0.899260628465804,Bei52A,375R,M
34,212,0.9149722735674677,Bei52A,375R,M
35,375,0.9417744916820703,Bei52A,375R,M
36,274,0.8253234750462107,Bei52A,375R,M
37,238,0.8567467652495379,Bei52A,375R,M
38,138,0.8585951940850277,Bei52A,375R,M
39,65,0.890018484288355,Bei52A,375R,M
40,340,0.922365988909427,Bei52A,375R,M
41,324,0.9417744916820703,Bei52A,375R,M
42,117,0.8493530499075785,Bei52A,375R,M
43,18,0.8530499075785583,Bei52A,375R,M
44,306,0.9325323475046211,Bei52A,375R,M
45,367,0.8817005545286507,Bei52A,375R,M
46,365,0.9463955637707948,Bei52A,375R,M
47,383,0.8853974121996303,Bei52A,375R,M
48,224,0.8946395563770795,Bei52A,375R,M
49,94,0.9121996303142329,Bei52A,375R,M
50,98,0.8761552680221811,Bei52A,375R,M
51,271,0.878003696857671,Bei52A,375R,M
52,169,0.9158964879852126,Bei52A,375R,M
53,1,0.890018484288355,Bei52A,375R,M
54,124,0.9075785582255083,Bei52A,375R,M
55,4,0.7365988909426987,Bei52A,375R,M
56,38,0.878003696857671,Bei52A,375R,M
57,4,0.8548983364140481,Bei52A,375R,M
58,94,0.8761552680221811,Bei52A,375R,M
59,267,0.9306839186691312,Bei52A,375R,M
60,1,0.9510166358595195,Bei52A,375R,M
61,309,0.655268022181146,Bei52A,375R,M
0,175,0.16820702402957488,sm21A,OreRR,M
1,156,0.33548983364140483,sm21A,OreRR,M
2,324,0.7245841035120149,sm21A,OreRR,M
3,351,0.8539741219963032,sm21A,OreRR,M
4,308,0.9482439926062847,sm21A,OreRR,M
5,341,0.822550831792976,sm21A,OreRR,M
6,248,-0.05822550831792972,sm21A,OreRR,M
7,148,0.7144177449168208,sm21A,OreRR,M
8,332,0.8687615526802218,sm21A,OreRR,M
9,218,0.8826247689463955,sm21A,OreRR,M
10,340,0.9085027726432532,sm21A,OreRR,M
11,287,0.677449168207024,sm21A,OreRR,M
12,202,0.756007393715342,sm21A,OreRR,M
13,112,0.810536044362292,sm21A,OreRR,M
14,327,0.8373382624768946,sm21A,OreRR,M
15,338,0.8863216266173752,sm21A,OreRR,M
16,355,0.7338262476894639,sm21A,OreRR,M
17,312,0.7698706099815157,sm21A,OreRR,M
18,374,0.8096118299445472,sm21A,OreRR,M
19,8,0.9426987060998152,sm21A,OreRR,M
20,206,0.6580406654343808,sm21A,OreRR,M
21,121,0.9001848428835489,sm21A,OreRR,M
22,277,0.7356746765249538,sm21A,OreRR,M
23,405,0.7828096118299446,sm21A,OreRR,M
24,103,0.9269870609981515,sm21A,OreRR,M
25,289,0.6682070240295749,sm21A,OreRR,M
26,151,0.8715341959334566,sm21A,OreRR,M
27,54,0.9232902033271719,sm21A,OreRR,M
28,297,0.6414048059149723,sm21A,OreRR,M
29,247,0.8308687615526802,sm21A,OreRR,M
30,46,0.8271719038817006,sm21A,OreRR,M
31,113,0.3308687615526802,sm21A,OreRR,M
32,10,0.5138632162661738,sm21A,OreRR,M
33,224,0.7661737523105361,sm21A,OreRR,M
34,52,0.8012939001848429,sm21A,OreRR,M
35,145,0.5526802218114603,sm21A,OreRR,M
36,9,0.7698706099815157,sm21A,OreRR,M
37,68,0.9186691312384473,sm21A,OreRR,M
38,72,0.7652495378927912,sm21A,OreRR,M
39,344,0.8151571164510166,sm21A,OreRR,M
40,9,0.8354898336414048,sm21A,OreRR,M
41,363,0.9011090573012939,sm21A,OreRR,M
42,93,0.6848428835489834,sm21A,OreRR,M
43,91,0.7680221811460259,sm21A,OreRR,M
44,287,0.821626617375231,sm21A,OreRR,M
45,54,0.9057301293900185,sm21A,OreRR,M
46,83,0.9158964879852126,sm21A,OreRR,M
47,17,0.9380776340110906,sm21A,OreRR,M
48,63,0.7717190388170055,sm21A,OreRR,M
49,136,0.866913123844732,sm21A,OreRR,M
50,128,0.9491682070240296,sm21A,OreRR,M
51,103,0.7024029574861368,sm21A,OreRR,M
52,205,0.7698706099815157,sm21A,OreRR,M
53,139,0.6645101663585952,sm21A,OreRR,M
54,121,0.8650646950092422,sm21A,OreRR,M
55,28,0.6266173752310535,sm21A,OreRR,M
56,222,0.7735674676524954,sm21A,OreRR,M
57,172,0.8512014787430684,sm21A,OreRR,M
58,322,0.6876155268022182,sm21A,OreRR,M
59,184,0.8438077634011091,sm21A,OreRR,M
60,181,0.6820702402957486,sm21A,OreRR,M
61,55,0.5748613678373382,sm21A,OreRR,M
62,112,0.8160813308687616,sm21A,OreRR,M
0,176,0.27818853974121993,Bei52A,OreRR,M
1,369,0.8012939001848429,Bei52A,OreRR,M
2,370,0.8548983364140481,Bei52A,OreRR,M
3,276,0.2597042513863216,Bei52A,OreRR,M
4,272,0.8733826247689465,Bei52A,OreRR,M
5,154,0.8937153419593346,Bei52A,OreRR,M
6,392,0.8548983364140481,Bei52A,OreRR,M
7,151,0.8789279112754159,Bei52A,OreRR,M
8,100,0.34288354898336415,Bei52A,OreRR,M
9,190,0.8253234750462107,Bei52A,OreRR,M
10,346,0.8012939001848429,Bei52A,OreRR,M
11,231,0.5360443622920518,Bei52A,OreRR,M
12,321,0.8086876155268022,Bei52A,OreRR,M
13,362,0.9528650646950092,Bei52A,OreRR,M
14,323,0.7356746765249538,Bei52A,OreRR,M
15,264,0.7929759704251387,Bei52A,OreRR,M
16,126,0.8465804066543439,Bei52A,OreRR,M
17,281,0.5397412199630314,Bei52A,OreRR,M
18,374,0.8475046210720887,Bei52A,OreRR,M
19,118,0.8881700554528651,Bei52A,OreRR,M
20,52,-0.04251386321626627,Bei52A,OreRR,M
21,51,0.8678373382624769,Bei52A,OreRR,M
22,403,0.7661737523105361,Bei52A,OreRR,M
23,8,0.7994454713493531,Bei52A,OreRR,M
24,157,0.8059149722735675,Bei52A,OreRR,M
25,88,0.8595194085027726,Bei52A,OreRR,M
26,178,0.9011090573012939,Bei52A,OreRR,M
27,77,0.7402957486136783,Bei52A,OreRR,M
28,214,0.755083179297597,Bei52A,OreRR,M
29,2,0.8798521256931608,Bei52A,OreRR,M
30,85,0.8983364140480592,Bei52A,OreRR,M
31,184,0.7199630314232902,Bei52A,OreRR,M
32,121,0.7689463955637708,Bei52A,OreRR,M
33,285,0.810536044362292,Bei52A,OreRR,M
34,150,0.8752310536044362,Bei52A,OreRR,M
35,175,0.933456561922366,Bei52A,OreRR,M
36,147,0.8179297597042514,Bei52A,OreRR,M
37,144,0.866913123844732,Bei52A,OreRR,M
38,6,0.8918669131238447,Bei52A,OreRR,M
39,276,0.6173752310536045,Bei52A,OreRR,M
40,275,0.777264325323475,Bei52A,OreRR,M
41,225,0.811460258780037,Bei52A,OreRR,M
42,191,0.967652495378928,Bei52A,OreRR,M
43,60,0.6848428835489834,Bei52A,OreRR,M
44,192,0.7763401109057302,Bei52A,OreRR,M
45,209,0.8022181146025877,Bei52A,OreRR,M
46,207,0.9260628465804066,Bei52A,OreRR,M
47,172,0.8373382624768946,Bei52A,OreRR,M
48,136,0.8391866913123844,Bei52A,OreRR,M
49,215,0.8548983364140481,Bei52A,OreRR,M
50,232,0.8927911275415896,Bei52A,OreRR,M
51,266,0.8983364140480592,Bei52A,OreRR,M
52,39,0.7865064695009242,Bei52A,OreRR,M
53,303,0.8687615526802218,Bei52A,OreRR,M
54,135,0.9140480591497228,Bei52A,OreRR,M
55,24,0.9288354898336414,Bei52A,OreRR,M
56,208,0.6210720887245841,Bei52A,OreRR,M
57,239,0.7578558225508318,Bei52A,OreRR,M
58,136,0.8133086876155268,Bei52A,OreRR,M
59,215,0.8428835489833642,Bei52A,OreRR,M
60,327,0.8299445471349354,Bei52A,OreRR,M
61,191,0.8863216266173752,Bei52A,OreRR,M
62,236,0.94362292051756,Bei52A,OreRR,M
63,43,0.743992606284658,Bei52A,OreRR,M
64,118,0.8031423290203328,Bei52A,OreRR,M
65,85,0.810536044362292,Bei52A,OreRR,M
66,86,0.8853974121996303,Bei52A,OreRR,M
67,63,0.7125693160813309,Bei52A,OreRR,M
68,191,0.8142329020332717,Bei52A,OreRR,M
69,331,0.7079482439926064,Bei52A,OreRR,M
70,89,0.7504621072088724,Bei52A,OreRR,M
71,87,0.7097966728280961,Bei52A,OreRR,M
72,32,0.744916820702403,Bei52A,OreRR,M
73,395,0.9195933456561922,Bei52A,OreRR,M
74,235,0.9574861367837338,Bei52A,OreRR,M
75,120,0.8123844731977818,Bei52A,OreRR,M
0,55,0.2125693160813309,ZW09A,375R,F
1,368,0.8299445471349354,ZW09A,375R,F
2,300,0.910351201478743,ZW09A,375R,F
3,197,0.7597042513863217,ZW09A,375R,F
4,383,0.8022181146025877,ZW09A,375R,F
5,101,0.7726432532347505,ZW09A,375R,F
6,259,0.8521256931608133,ZW09A,375R,F
7,121,0.7338262476894639,ZW09A,375R,F
8,357,0.8373382624768946,ZW09A,375R,F
9,384,0.8604436229205176,ZW09A,375R,F
10,359,0.8696857670979667,ZW09A,375R,F
11,377,0.9075785582255083,ZW09A,375R,F
12,406,0.988909426987061,ZW09A,375R,F
13,302,0.8743068391866913,ZW09A,375R,F
14,401,0.9131238447319778,ZW09A,375R,F
15,237,0.4695009242144177,ZW09A,375R,F
16,256,0.7902033271719039,ZW09A,375R,F
17,324,0.8539741219963032,ZW09A,375R,F
18,239,0.8678373382624769,ZW09A,375R,F
19,329,0.9242144177449169,ZW09A,375R,F
20,291,0.5397412199630314,ZW09A,375R,F
21,153,0.800369685767098,ZW09A,375R,F
22,60,0.7846580406654344,ZW09A,375R,F
23,58,0.8197781885397413,ZW09A,375R,F
24,360,0.9214417744916821,ZW09A,375R,F
25,75,0.9343807763401109,ZW09A,375R,F
26,407,0.8493530499075785,ZW09A,375R,F
27,376,0.699630314232902,ZW09A,375R,F
28,162,0.8539741219963032,ZW09A,375R,F
29,309,0.8493530499075785,ZW09A,375R,F
30,154,0.6506469500924215,ZW09A,375R,F
31,218,0.711645101663586,ZW09A,375R,F
32,52,0.8197781885397413,ZW09A,375R,F
33,125,0.8687615526802218,ZW09A,375R,F
34,379,-0.05822550831792972,ZW09A,375R,F
35,48,0.7689463955637708,ZW09A,375R,F
